Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Men's Street Footwear,$27.00 ,181,489,$244 ,Online
Sports Direct,1197831,9/5/2021,West,Idaho,Boise,Women's Apparel,$49.00 ,181,887,$594 ,Online
Foot Locker,1128299,12/22/2021,West,Arizona,Phoenix,Men's Street Footwear,$44.00 ,181,796,$366 ,Online
Foot Locker,1185732,3/5/2021,Southeast,South Carolina,Charleston,Women's Street Footwear,$24.00 ,181,434,$165 ,Online
Foot Locker,1185732,3/5/2021,Southeast,South Carolina,Charleston,Men's Apparel,$41.00 ,181,742,$356 ,Online
Sports Direct,1185732,1/6/2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$34.00 ,181,615,$308 ,Online
Sports Direct,1185732,3/2/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$19.00 ,181,344,$179 ,Online
Sports Direct,1185732,9/2/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$49.00 ,181,887,$443 ,Online
Amazon,1185732,7/9/2021,Midwest,Ohio,Columbus,Women's Apparel,$69.00 ,181,"1,249",$787 ,Online
Amazon,1185732,12/9/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,$60.00 ,181,"1,086",$510 ,Online
Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,$18.00 ,181,326,$173 ,Online
Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,$39.00 ,181,706,$381 ,Online
Kohl's,1189833,2/14/2021,Midwest,Montana,Billings,Men's Street Footwear,$41.00 ,180,738,$428 ,Online
Sports Direct,1197831,4/5/2021,South,Tennessee,Knoxville,Women's Street Footwear,$19.00 ,180,342,$185 ,Online
Sports Direct,1197831,9/3/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$41.00 ,180,738,$509 ,Online
Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,$71.00 ,180,"1,278",$460 ,Online
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$82.00 ,180,"1,476",$635 ,Online
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$78.00 ,180,"1,404",$576 ,Online
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Women's Apparel,$96.00 ,180,"1,728",$691 ,Online
Foot Locker,1185732,5/19/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,$39.00 ,180,702,$358 ,Online
Kohl's,1128299,7/25/2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,$56.00 ,180,"1,008",$544 ,Online
Sports Direct,1128299,9/14/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$43.00 ,180,774,$418 ,Online
Foot Locker,1185732,4/6/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$27.00 ,180,486,$209 ,Online
Sports Direct,1185732,2/4/2021,Southeast,North Carolina,Charlotte,Men's Apparel,$44.00 ,180,792,$396 ,Online
Kohl's,1185732,8/7/2021,Northeast,New Jersey,Newark,Men's Street Footwear,$47.00 ,180,846,$406 ,Online
Amazon,1185732,2/19/2021,Northeast,Vermont,Burlington,Men's Street Footwear,$49.00 ,180,882,$467 ,Online
Walmart,1197831,8/16/2020,South,Texas,Houston,Men's Apparel,$35.00 ,180,630,$221 ,Outlet
West Gear,1128299,2/20/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$51.00 ,180,918,$248 ,Outlet
West Gear,1128299,11/17/2021,South,Louisiana,New Orleans,Women's Apparel,$64.00 ,180,"1,152",$472 ,Outlet
Foot Locker,1197831,2/4/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,$28.00 ,180,504,$166 ,Outlet
Kohl's,1128299,11/26/2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,$44.00 ,180,792,$341 ,Outlet
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Men's Street Footwear,$21.00 ,180,378,$170 ,Outlet
Sports Direct,1185732,7/13/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,$37.00 ,180,666,$220 ,Outlet
West Gear,1185732,5/18/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,$58.00 ,179,"1,038",$540 ,Online
Walmart,1197831,8/10/2020,South,Texas,Houston,Men's Apparel,$34.00 ,179,609,$207 ,Outlet
Kohl's,1189833,3/16/2021,West,California,Los Angeles,Women's Athletic Footwear,$34.00 ,179,609,$250 ,Outlet
Sports Direct,1197831,8/31/2021,South,Texas,Dallas,Women's Street Footwear,$20.00 ,179,358,$140 ,Outlet
Foot Locker,1185732,12/3/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,$51.00 ,179,913,$529 ,Outlet
West Gear,1128299,2/15/2020,West,Nevada,Las Vegas,Women's Street Footwear,$44.00 ,179,788,$331 ,Outlet
Sports Direct,1197831,4/6/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$20.00 ,179,358,$193 ,Outlet
Sports Direct,1197831,5/8/2021,South,Tennessee,Knoxville,Women's Apparel,$29.00 ,179,519,$348 ,Outlet
Sports Direct,1197831,9/10/2021,South,Alabama,Birmingham,Men's Apparel,$35.00 ,179,627,$326 ,Outlet
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Apparel,$64.00 ,179,"1,146",$298 ,Outlet
West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,$28.00 ,179,501,$211 ,Outlet
West Gear,1128299,6/24/2021,West,Oregon,Portland,Women's Athletic Footwear,$62.00 ,179,"1,110",$455 ,Outlet
West Gear,1128299,10/24/2021,West,Oregon,Portland,Men's Athletic Footwear,$37.00 ,179,662,$252 ,Outlet
West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,Men's Street Footwear,$29.00 ,179,519,$239 ,Outlet
Sports Direct,1197831,10/4/2021,West,Idaho,Boise,Women's Street Footwear,$31.00 ,179,555,$233 ,Outlet
Sports Direct,1197831,10/4/2021,West,Idaho,Boise,Women's Apparel,$34.00 ,179,609,$359 ,Outlet
Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$37.00 ,179,662,$285 ,Outlet
Walmart,1185732,8/17/2021,South,Mississippi,Jackson,Women's Street Footwear,$37.00 ,179,662,$291 ,Outlet
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$28.00 ,179,501,$216 ,Outlet
Amazon,1185732,1/14/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,$35.00 ,179,627,$326 ,Outlet
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Men's Street Footwear,$44.00 ,179,788,$386 ,Outlet
Sports Direct,1197831,5/4/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$25.00 ,178,445,$214 ,Outlet
West Gear,1128299,5/18/2021,South,Louisiana,New Orleans,Women's Apparel,$46.00 ,178,819,$328 ,Outlet
Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Women's Apparel,$53.00 ,178,943,$519 ,Outlet
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Men's Street Footwear,$17.00 ,178,303,$142 ,Outlet
Amazon,1185732,12/13/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,$51.00 ,178,908,$318 ,Outlet
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Men's Street Footwear,$48.00 ,177,850,$433 ,Outlet
Sports Direct,1197831,7/27/2020,South,Texas,Houston,Women's Street Footwear,$32.00 ,176,563,$253 ,Online
Kohl's,1189833,3/18/2021,West,California,Los Angeles,Women's Apparel,$41.00 ,176,722,$216 ,Online
Kohl's,1189833,5/10/2021,West,California,Los Angeles,Women's Athletic Footwear,$46.00 ,176,810,$405 ,Online
Kohl's,1189833,5/15/2021,West,California,Los Angeles,Women's Street Footwear,$49.00 ,176,862,$440 ,Online
Kohl's,1189833,5/18/2021,West,California,Los Angeles,Women's Apparel,$62.00 ,176,"1,091",$382 ,Online
Kohl's,1189833,5/22/2021,West,California,Los Angeles,Women's Athletic Footwear,$47.00 ,176,827,$372 ,Online
Sports Direct,1197831,8/17/2021,South,Texas,Dallas,Men's Street Footwear,$23.00 ,176,405,$174 ,Online
Sports Direct,1197831,9/12/2021,South,Texas,Dallas,Women's Street Footwear,$44.00 ,176,774,$364 ,Online
Sports Direct,1197831,9/29/2021,South,Texas,Dallas,Men's Athletic Footwear,$54.00 ,176,950,$485 ,Online
Sports Direct,1197831,10/12/2021,South,Texas,Dallas,Women's Street Footwear,$63.00 ,176,"1,109",$610 ,Online
Sports Direct,1197831,10/15/2021,South,Texas,Dallas,Women's Apparel,$67.00 ,176,"1,179",$766 ,Online
Sports Direct,1197831,3/29/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$24.00 ,176,422,$215 ,Online
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Apparel,$44.00 ,176,774,$503 ,Online
West Gear,1185732,11/9/2021,Northeast,New York,Albany,Women's Apparel,$68.00 ,176,"1,197",$766 ,Online
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$62.00 ,176,"1,091",$502 ,Online
Sports Direct,1185732,8/16/2021,Midwest,Michigan,Detroit,Women's Apparel,$45.00 ,176,792,$539 ,Online
Sports Direct,1185732,12/15/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,$46.00 ,176,810,$429 ,Online
Sports Direct,1197831,9/5/2021,West,Idaho,Boise,Men's Street Footwear,$50.00 ,176,880,$440 ,Online
Foot Locker,1197831,12/4/2021,West,Idaho,Boise,Women's Street Footwear,$56.00 ,176,986,$513 ,Online
Kohl's,1128299,8/26/2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,$60.00 ,176,"1,056",$549 ,Online
Sports Direct,1128299,6/13/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$46.00 ,176,810,$429 ,Online
Foot Locker,1185732,10/7/2021,Southeast,South Carolina,Charleston,Women's Street Footwear,$41.00 ,176,722,$281 ,Online
Foot Locker,1185732,10/7/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$41.00 ,176,722,$289 ,Online
Sports Direct,1185732,8/3/2021,Southeast,North Carolina,Charlotte,Men's Apparel,$53.00 ,176,933,$448 ,Online
Sports Direct,1185732,10/4/2021,Southeast,North Carolina,Charlotte,Women's Apparel,$48.00 ,176,845,$532 ,Online
Walmart,1185732,7/16/2021,South,Mississippi,Jackson,Women's Apparel,$61.00 ,176,"1,074",$655 ,Online
Walmart,1185732,10/18/2021,South,Mississippi,Jackson,Men's Street Footwear,$32.00 ,176,563,$304 ,Online
Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Men's Street Footwear,$24.00 ,176,422,$215 ,Online
Foot Locker,1185732,12/16/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,$60.00 ,176,"1,056",$549 ,Online
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Men's Street Footwear,$58.00 ,176,"1,021",$612 ,Online
Sports Direct,1197831,7/23/2020,South,Texas,Houston,Men's Apparel,$26.00 ,176,458,$156 ,Outlet
Kohl's,1189833,3/22/2021,West,California,Los Angeles,Women's Athletic Footwear,$36.00 ,176,634,$247 ,Outlet
West Gear,1128299,2/3/2020,West,Nevada,Las Vegas,Women's Street Footwear,$46.00 ,176,810,$389 ,Outlet
Sports Direct,1197831,5/18/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$44.00 ,176,774,$465 ,Outlet
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Women's Apparel,$60.00 ,176,"1,056",$348 ,Outlet
Sports Direct,1128299,12/23/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$51.00 ,176,898,$350 ,Outlet
Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$18.00 ,176,317,$101 ,Outlet
West Gear,1128299,5/18/2021,South,Louisiana,New Orleans,Men's Street Footwear,$32.00 ,176,563,$242 ,Outlet
West Gear,1197831,4/5/2021,West,Idaho,Boise,Women's Apparel,$23.00 ,176,405,$231 ,Outlet
Kohl's,1128299,11/26/2021,West,New Mexico,Albuquerque,Men's Street Footwear,$47.00 ,176,827,$339 ,Outlet
West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Men's Street Footwear,$18.00 ,176,317,$146 ,Outlet
Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$17.00 ,176,299,$114 ,Outlet
Foot Locker,1185732,6/8/2021,Northeast,Rhode Island,Providence,Men's Street Footwear,$36.00 ,176,634,$253 ,Outlet
Foot Locker,1185732,6/7/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00 ,175,"7,875","$2,756 ",Outlet
Foot Locker,1185732,6/26/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$50.00 ,175,"8,750","$3,063 ",Outlet
Foot Locker,1185732,7/3/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,175,"7,000","$2,800 ",Outlet
Foot Locker,1185732,7/4/2021,Midwest,Illinois,Chicago,Men's Apparel,$50.00 ,175,"8,750","$3,063 ",Outlet
Foot Locker,1185732,7/21/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,175,"7,000","$2,800 ",Outlet
Foot Locker,1185732,7/22/2021,Midwest,Illinois,Chicago,Men's Apparel,$50.00 ,175,"8,750","$3,063 ",Outlet
Foot Locker,1185732,8/2/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$50.00 ,175,"8,750","$3,500 ",Outlet
Foot Locker,1185732,10/30/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,$35.00 ,175,"6,125","$2,450 ",Outlet
Foot Locker,1185732,11/5/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,$40.00 ,175,"7,000","$2,800 ",Outlet
Foot Locker,1185732,11/8/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,$50.00 ,175,"8,750","$2,188 ",Outlet
Foot Locker,1185732,12/12/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,$45.00 ,175,"7,875","$2,756 ",Outlet
Foot Locker,1185732,10/31/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,$30.00 ,175,"5,250","$1,575 ",In-store
Foot Locker,1185732,11/3/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,$40.00 ,175,"7,000","$3,150 ",In-store
Foot Locker,1185732,11/9/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,$40.00 ,175,"7,000","$3,150 ",In-store
Foot Locker,1185732,11/17/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,$40.00 ,175,"7,000","$2,100 ",Outlet
Foot Locker,1185732,11/18/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,$35.00 ,175,"6,125","$1,838 ",Outlet
Foot Locker,1185732,11/25/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,$40.00 ,175,"7,000","$2,450 ",Outlet
Foot Locker,1185732,12/1/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,$35.00 ,175,"6,125","$2,144 ",Outlet
Foot Locker,1185732,12/25/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,$45.00 ,175,"7,875","$2,756 ",Outlet
Foot Locker,1185732,5/29/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,$25.00 ,175,"4,375","$1,531 ",Outlet
Foot Locker,1185732,6/22/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,$30.00 ,175,"5,250","$1,838 ",Outlet
Foot Locker,1185732,6/29/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,$35.00 ,175,"6,125","$2,450 ",Outlet
Foot Locker,1185732,6/30/2021,Midwest,Nebraska,Omaha,Men's Apparel,$45.00 ,175,"7,875","$2,756 ",Outlet
Amazon,1185732,10/25/2021,Northeast,Maine,Portland,Men's Athletic Footwear,$40.00 ,175,"7,000","$2,450 ",Outlet
Amazon,1185732,11/7/2021,Northeast,Maine,Portland,Women's Street Footwear,$45.00 ,175,"7,875","$3,150 ",Outlet
Amazon,1185732,11/14/2021,Northeast,Maine,Portland,Women's Athletic Footwear,$45.00 ,175,"7,875","$2,363 ",Outlet
Amazon,1185732,11/20/2021,Northeast,Maine,Portland,Women's Athletic Footwear,$45.00 ,175,"7,875","$2,363 ",Outlet
Amazon,1185732,12/24/2021,Northeast,Maine,Portland,Women's Athletic Footwear,$45.00 ,175,"7,875","$2,363 ",Outlet
Amazon,1185732,2/22/2021,West,Alaska,Anchorage,Women's Athletic Footwear,$50.00 ,175,"8,750","$2,188 ",Outlet
Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Men's Apparel,$50.00 ,175,"8,750","$1,313 ",Outlet
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Men's Apparel,$45.00 ,175,"7,875","$3,150 ",In-store
West Gear,1128299,5/25/2021,West,Oregon,Portland,Men's Apparel,$45.00 ,175,"7,875","$3,150 ",In-store
West Gear,1128299,2/17/2021,South,Louisiana,New Orleans,Men's Apparel,$50.00 ,175,"8,750","$3,938 ",In-store
West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Men's Apparel,$45.00 ,175,"7,875","$3,544 ",In-store
Sports Direct,1128299,2/13/2021,Southeast,Georgia,Atlanta,Men's Apparel,$45.00 ,175,"7,875","$2,756 ",Online
Amazon,1185732,4/22/2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,$45.00 ,175,"7,875","$2,756 ",Online
Amazon,1185732,4/22/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,$40.00 ,175,"7,000","$2,800 ",Online
Amazon,1185732,10/22/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,$45.00 ,175,"7,875","$3,150 ",Online
West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$20.00 ,175,"3,500","$1,400 ",Online
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$35.00 ,175,"6,125","$2,144 ",Online
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$40.00 ,175,"7,000","$2,450 ",Online
Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,$20.00 ,175,"3,500","$1,225 ",Online
Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Men's Apparel,$30.00 ,175,"5,250","$1,838 ",Online
Foot Locker,1185732,1/12/2021,Midwest,Kansas,Wichita,Men's Apparel,$50.00 ,175,"8,750","$3,063 ",Online
Foot Locker,1185732,2/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,$40.00 ,175,"7,000","$2,100 ",Online
Foot Locker,1185732,2/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,$50.00 ,175,"8,750","$3,063 ",Online
Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,$45.00 ,175,"7,875","$2,363 ",Online
Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,$35.00 ,175,"6,125","$1,838 ",Online
Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,$45.00 ,175,"7,875","$2,756 ",Online
Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,$40.00 ,175,"7,000","$2,100 ",Online
Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,$50.00 ,175,"8,750","$3,063 ",Online
Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,$35.00 ,175,"6,125","$1,838 ",Online
Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,$45.00 ,175,"7,875","$2,363 ",Online
Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,$45.00 ,175,"7,875","$2,756 ",Online
Sports Direct,1185732,2/9/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,$35.00 ,175,"6,125","$1,838 ",Online
Sports Direct,1185732,2/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,$45.00 ,175,"7,875","$2,756 ",Online
Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,$40.00 ,175,"7,000","$2,100 ",In-store
Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,$30.00 ,175,"5,250","$1,575 ",In-store
Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,$40.00 ,175,"7,000","$2,450 ",In-store
Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,$40.00 ,175,"7,000","$2,100 ",In-store
Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,$50.00 ,175,"8,750","$3,063 ",In-store
Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,$30.00 ,175,"5,250","$1,575 ",In-store
Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,$40.00 ,175,"7,000","$2,100 ",In-store
Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,$20.00 ,175,"3,500","$1,225 ",In-store
Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,$20.00 ,175,"3,500","$1,225 ",In-store
Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,$10.00 ,175,"1,750",$525 ,In-store
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,$25.00 ,175,"4,375","$1,313 ",In-store
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,$35.00 ,175,"6,125","$3,063 ",In-store
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,$40.00 ,175,"7,000","$2,100 ",In-store
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,$50.00 ,175,"8,750","$4,375 ",In-store
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,$25.00 ,175,"4,375","$1,313 ",In-store
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,$20.00 ,175,"3,500","$1,225 ",In-store
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$35.00 ,175,"6,125","$1,838 ",In-store
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,$45.00 ,175,"7,875","$3,938 ",In-store
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,$25.00 ,175,"4,375","$1,313 ",In-store
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,$35.00 ,175,"6,125","$3,063 ",In-store
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,$40.00 ,175,"7,000","$2,100 ",In-store
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,$50.00 ,175,"8,750","$4,375 ",In-store
West Gear,1185732,3/9/2021,Midwest,Indiana,Indianapolis,Men's Apparel,$35.00 ,175,"6,125","$1,838 ",In-store
West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,$35.00 ,175,"6,125","$2,144 ",In-store
West Gear,1185732,6/10/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,$30.00 ,175,"5,250","$1,838 ",In-store
West Gear,1185732,6/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,$40.00 ,175,"7,000","$2,100 ",In-store
West Gear,1185732,7/9/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,$45.00 ,175,"7,875","$2,756 ",In-store
West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,$50.00 ,175,"8,750","$2,625 ",In-store
West Gear,1185732,9/11/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,$25.00 ,175,"4,375","$1,531 ",In-store
